customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TenureGroup,ChargesGroup,AvgChargesPerMonth,CustomerLifetimeValue,TotalServices,ContractRisk,PaymentRisk,HasFamily,HasInternetPhone,HighValueCustomer,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,CustomerSegment
8950-MTZNV,1,0,1,0,-1.2774445836787656,1,0,-0.6584602219847502,-0.9860051698605172,0,0-1 Year,Medium,-1.1989813763417967,-0.9867801262583179,-0.9280832414338016,3,2,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,High Risk
0326-VDYXE,0,0,0,0,1.5322605130033284,1,0,1.0930738161903437,2.074810210032014,0,4+ Years,Very High,1.2877768401475536,2.0118262369492843,0.8016045779412352,2,3,1,1,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,New Customer
6773-LQTVT,0,1,0,1,-0.13727439951791576,0,0,-0.9675544640156493,-0.5535454059134955,0,2-4 Years,Medium,-0.8156051414591814,-0.5500965244033874,-0.49566128659004244,3,2,1,0,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,High Risk
7274-RTAPZ,1,0,1,0,-1.2774445836787656,1,0,0.8570986421667539,-0.9658866580915065,1,0-1 Year,Very High,-0.4516763188903607,-0.9666438412501421,-0.06323933174628321,3,3,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,High Risk
0436-TWFFZ,0,0,1,0,1.4100994218432374,1,0,0.6809481601491449,1.5152420416847305,0,4+ Years,High,0.8186555173540021,1.515594871205045,1.6664484876287537,1,2,0,1,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,New Customer
8566-YPRGL,0,0,1,0,-1.2774445836787656,1,0,-1.504314895069307,-0.9972335936438794,0,0-1 Year,Low,-1.6160628173974778,-0.998018469535907,-1.360505196277561,3,2,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,High Risk
0311-UNPFF,0,0,1,0,-0.2594354906780068,1,0,0.7989357471609396,-0.0024040703466528908,1,2-4 Years,High,0.8253036560277713,0.012902523210065325,-0.06323933174628321,3,1,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,New Customer
6609-MXJHJ,0,0,0,1,-0.0965540357978854,1,0,-1.3181936310507012,-0.6574910500533837,0,2-4 Years,Low,-1.1008367923605722,-0.6741157271346617,-0.9280832414338016,1,2,1,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,New Customer
2669-OIDSD,0,0,0,0,0.6364125111626608,1,0,1.1728400721983174,1.1269018210908024,0,2-4 Years,Very High,1.2978717122505876,1.114039371815035,0.8016045779412352,3,1,1,1,1,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,New Customer
8400-WZICQ,0,0,0,1,0.9214550572028734,1,1,-0.3011738669490337,0.37589895413444663,0,4+ Years,Medium,-0.10260619337028176,0.34616687179932215,-0.06323933174628321,3,3,1,1,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,High Risk
3834-XUIFC,1,0,1,0,-1.0331224013585834,1,0,0.6792863631489789,-0.7399945961236684,1,0-1 Year,High,0.5330537828555421,-0.7432679690706331,-0.06323933174628321,3,2,0,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,High Risk
9576-SYUHJ,1,0,1,0,0.18848851024232702,1,0,0.8770402061687477,0.48066080982636683,0,2-4 Years,Very High,0.9704803970906272,0.482638777101442,0.369182623097476,3,3,0,1,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,High Risk
0410-IPFTY,0,0,0,0,-0.055833672077855064,1,0,0.6344178441444933,0.1739858639790146,0,2-4 Years,High,0.8034090047775634,0.14120510235755254,-0.06323933174628321,3,1,1,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,New Customer
2831-EBWRN,1,0,1,0,-1.1552834925186746,1,0,-0.626886078981594,-0.9177081167499286,0,0-1 Year,Medium,-0.6262113816503999,-0.9255543386183278,-0.9280832414338016,3,3,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,High Risk
9430-NKQLY,1,0,0,1,1.6137012404433893,1,0,-1.3181936310507012,-0.21574412223053602,0,4+ Years,Low,-1.131576202255101,-0.20859661187986586,-0.9280832414338016,1,1,1,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,New Customer
8414-MYSHR,1,1,1,0,-1.1145631287986442,1,0,0.8853491911695783,-0.8074092583671951,1,0-1 Year,Very High,0.5212405724261654,-0.8048249456087839,-0.06323933174628321,3,3,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,High Risk
0247-SLUJI,1,0,0,1,-1.2774445836787656,1,1,-1.4976677070686424,-0.9971453545571733,0,0-1 Year,Low,-1.6127851636367259,-0.9979301524963975,-1.360505196277561,3,2,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,High Risk
9402-ORRAH,0,1,1,0,-0.7073594915983407,1,0,0.8886727851699104,-0.38803093902436575,0,1-2 Years,Very High,0.9329275416672755,-0.4005536972538554,-0.06323933174628321,3,3,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,High Risk
6483-OATDN,1,0,0,1,-0.9924020376385531,1,0,-0.44741200296365274,-0.8242408641564003,0,0-1 Year,Medium,-0.436653739153581,-0.8254028158145071,-0.49566128659004244,3,1,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,New Customer
1293-HHSHJ,0,0,1,0,0.10704778280226633,1,1,-1.451137391063991,-0.6789110883513105,0,2-4 Years,Low,-1.2609836599826874,-0.6805187124991036,-1.360505196277561,2,2,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,New Customer
4840-ORQXB,0,1,1,0,0.9621754209229036,1,1,1.329048990213933,1.571340041058189,0,4+ Years,Very High,1.4232997646780159,1.5837093879267794,1.2340265327849944,3,3,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,High Risk
7599-FKVXZ,1,0,0,0,0.3920903288424788,1,0,1.3755793062185846,0.9851457282973133,1,2-4 Years,Very High,1.5041492260792473,0.9620899053388681,1.2340265327849944,3,1,1,1,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,New Customer
3982-DQLUS,1,1,0,1,1.3286586944031769,1,0,0.6975661301508063,1.503881259271309,0,4+ Years,High,0.8893310220427288,1.454656113943461,0.369182623097476,3,3,1,1,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,High Risk
8610-ZIKJJ,0,0,0,1,-1.2367242199587352,1,1,-1.477726143066649,-0.9917627702680958,0,0-1 Year,Low,-1.5871102091775025,-0.9887010218676504,-1.360505196277561,2,2,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,New Customer
3756-VNWDH,1,1,0,0,1.3286586944031769,1,0,1.1961052302006432,1.9389881958195159,0,4+ Years,Very High,1.3790919521720524,1.8852016815524784,0.8016045779412352,2,3,1,1,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,New Customer
7801-KICAO,0,0,1,0,-0.5851984004382496,1,0,0.31202922611226586,-0.4120981499234782,0,1-2 Years,High,0.38589359805125656,-0.4172456177211588,-0.49566128659004244,3,3,0,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,High Risk
7673-LPRNY,0,0,1,0,-0.38159658183809786,1,0,0.4582673621268844,-0.19269166082854472,0,1-2 Years,High,0.581399175826633,-0.20883948373851718,1.2340265327849944,2,3,0,1,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,New Customer
8229-TNIQA,0,0,1,0,-1.1552834925186746,1,0,-0.6468276429835875,-0.9189434639638153,1,0-1 Year,Medium,-0.6445662427106107,-0.9266141430924424,-0.9280832414338016,3,2,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,High Risk
6060-QBMGV,1,0,0,0,1.5322605130033284,1,1,-1.4926823160681442,-0.37325089200107947,0,4+ Years,Low,-1.2737326559488042,-0.3930467488955443,-1.360505196277561,1,1,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,New Customer
7339-POGZN,0,0,1,0,-1.1552834925186746,1,1,-0.467353566965646,-0.9111784243336707,0,0-1 Year,Medium,-0.5291928303321433,-0.9170759028254116,-0.49566128659004244,3,3,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,High Risk
2828-SLQPF,1,0,1,0,-0.5444780367182193,1,0,-0.6567984249845842,-0.6238278384749735,0,1-2 Years,Medium,-0.5166558046972672,-0.6290740369847954,-0.9280832414338016,3,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,New Customer
4465-VDKIQ,0,0,1,0,-0.5851984004382496,1,1,0.43334040712439253,-0.40642878860260573,0,1-2 Years,High,0.4080608879594995,-0.38823347024227434,-0.06323933174628321,3,3,0,1,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,High Risk
2921-XWDJH,0,1,0,0,0.22920887396235737,1,0,0.6211234681431647,0.3826713040391464,0,2-4 Years,High,0.7093064622498219,0.3936814390554557,-0.06323933174628321,3,3,1,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,High Risk
6221-AVQYL,1,0,1,0,-1.2367242199587352,1,0,0.28211688010927544,-0.9480182430335037,1,0-1 Year,High,-0.5038456412489951,-0.9419371494473479,-0.49566128659004244,3,1,0,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,New Customer
2558-BUOZZ,1,0,1,0,0.5956921474426305,1,1,0.9983513871808745,0.9953594025835546,0,2-4 Years,Very High,1.1616463181597452,0.960897625305489,0.8016045779412352,2,1,0,1,1,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,New Customer
9257-AZMTZ,0,0,0,1,0.7992939660427822,1,1,-1.4843733310673135,-0.5298973306762376,0,4+ Years,Low,-1.2685078337101994,-0.5450845324112209,-1.360505196277561,1,1,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,New Customer
0003-MKNFE,1,0,1,0,-0.9516816739185228,1,1,-0.1615829189350795,-0.766532501450554,0,0-1 Year,Medium,-0.1578346592389518,-0.768570800890117,-0.06323933174628321,3,2,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,High Risk
0975-UYDTX,0,0,0,0,-0.2594354906780068,1,0,0.8421424691652587,0.01444959521422891,0,2-4 Years,Very High,0.8716763870132245,0.027828102887178,2.098870442472513,2,1,1,1,1,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,New Customer
7743-EXURX,1,0,0,1,-0.9924020376385531,1,0,-0.45572098796448335,-0.8227187399107185,1,0-1 Year,Medium,-0.42408939973736537,-0.8262859862096026,-0.49566128659004244,3,3,1,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,High Risk
4682-BLBUC,1,0,0,0,0.47353105628253944,1,0,0.20567421810163386,0.42824679232289176,0,2-4 Years,High,0.43188808907055637,0.3719112888163537,0.8016045779412352,2,3,1,1,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,New Customer
0975-VOOVL,0,0,1,0,-1.1960038562387048,0,1,-1.181926277037079,-0.9623791543949356,0,0-1 Year,Low,-1.1285118204856306,-0.967946517582908,-0.9280832414338016,3,2,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,High Risk
5968-VXZLG,1,0,1,0,-1.2367242199587352,1,0,-0.6036209209792681,-0.9670558259903635,0,0-1 Year,Medium,-0.9752815071704787,-0.9654736404766409,-0.9280832414338016,3,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,New Customer
5569-KGJHX,0,0,0,1,-0.9516816739185228,1,0,0.684271754149477,-0.6728887706836133,1,0-1 Year,High,0.537847351480642,-0.6674257113918138,-0.06323933174628321,3,1,1,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,New Customer
4988-IQIGL,1,1,1,0,-1.2774445836787656,1,0,0.35191235411625243,-0.9725928286811768,1,0-1 Year,High,-0.7007780047075062,-0.9733559362528674,-0.49566128659004244,3,3,0,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,High Risk
5201-FRKKS,1,0,1,0,-0.30015585439803716,1,1,0.3170146171127639,-0.1445131194869667,0,2-4 Years,High,0.525442692632258,-0.18638487644321605,-0.49566128659004244,3,1,0,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,New Customer
9799-CAYJJ,0,1,0,0,-1.2367242199587352,1,0,0.1508349170961516,-0.937981046920675,0,0-1 Year,High,-0.2552902310586416,-0.9454256725079748,-0.9280832414338016,3,3,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,High Risk
7730-IUTDZ,1,0,1,0,0.43281069256250915,1,0,0.3469269631157543,0.4053708090943129,1,2-4 Years,High,0.4470712407339989,0.42128051390218757,-0.49566128659004244,3,3,0,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,High Risk
0426-TIRNE,0,0,1,0,-1.2774445836787656,1,1,-1.4577845790646555,-0.9966159200369361,1,0-1 Year,Low,-1.5931192410722144,-0.9974002502593402,-1.360505196277561,3,2,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,High Risk
5443-SCMKX,0,0,0,0,1.0436161483629645,1,0,0.9817334171792131,1.4693356568258367,0,4+ Years,Very High,1.1809980165024894,1.4085766985793575,0.8016045779412352,2,3,1,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,New Customer
8295-KMENE,0,0,0,1,1.0843365120829946,1,0,0.3884718881199074,0.9881458572453237,0,4+ Years,High,0.5332586362155893,0.985162731910736,1.2340265327849944,1,2,1,1,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,New Customer
6738-ISCBM,1,0,1,0,0.47353105628253944,0,0,-0.357674964954682,0.0707902520761291,0,2-4 Years,Medium,-0.15823526136526586,0.04257704848527156,0.369182623097476,2,3,0,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,New Customer
9821-BESNZ,1,0,1,0,1.369379058123207,1,0,1.3124310202122718,2.0210284866845933,0,4+ Years,Very High,1.4205855515284012,2.031697570838931,1.2340265327849944,2,3,0,1,1,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,New Customer
3678-MNGZX,1,0,0,1,1.4508197855632678,1,1,-1.4893587220678117,-0.3980019558221648,0,4+ Years,Low,-1.2811958581739906,-0.407574901894864,-1.360505196277561,1,1,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,New Customer
1335-NTIUC,1,0,1,0,-0.9516816739185228,0,0,-1.3231790220511994,-0.9218994733684724,0,0-1 Year,Low,-1.312060431087738,-0.907471424778749,-1.360505196277561,3,3,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,High Risk
2916-BQZLN,1,0,1,0,-0.5444780367182193,1,0,0.6643301901474837,-0.27700410817630616,0,1-2 Years,High,0.771626005966272,-0.2955668165368874,0.369182623097476,3,3,0,1,0,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,High Risk
4558-CGYCZ,1,0,1,0,-1.1552834925186746,1,1,-1.4960059100684764,-0.9712913021522604,0,0-1 Year,Low,-1.4223534801370399,-0.9717441502818183,-1.360505196277561,3,2,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,High Risk
2368-GAKKQ,0,0,1,0,1.5322605130033284,1,0,1.624848856243503,2.496923941062735,0,4+ Years,Very High,1.7294522254432425,2.5064016582027193,2.098870442472513,1,1,0,1,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,New Customer
8710-YGLWG,1,0,1,0,-1.2774445836787656,1,0,-0.6601220189849164,-0.9860272296321937,0,0-1 Year,Medium,-1.1998007897819847,-0.9868022055181951,-0.9280832414338016,3,2,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,High Risk
3199-XGZCY,0,0,1,0,-0.9924020376385531,1,0,0.3485887601159204,-0.7513994980804429,0,0-1 Year,High,0.16461363406879784,-0.740795091964366,-0.49566128659004244,3,3,0,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,High Risk
3785-KTYSH,1,0,1,0,0.8400143297628127,1,1,-1.3348116010523623,-0.441547945111668,0,4+ Years,Low,-1.159315696107512,-0.430890600325383,-0.9280832414338016,1,2,0,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,New Customer
6814-ZPWFQ,1,1,1,0,0.758573602322752,1,1,-1.3215172250510334,-0.44962182154528413,0,4+ Years,Low,-1.1409921174977247,-0.4436082540147571,-0.9280832414338016,2,1,0,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,New Customer
4063-EIKNQ,1,0,0,1,-0.8702409464784621,1,1,-1.4561227820644893,-0.8878833054432375,0,0-1 Year,Low,-1.2054001149566025,-0.9048660721132177,-1.360505196277561,3,1,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,New Customer
6993-YCOBK,1,0,0,1,1.125056875803025,1,0,1.5234792392333694,1.9002512367555,0,4+ Years,Very High,1.603614084209332,1.923729990038516,1.6664484876287537,1,3,1,1,1,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,New Customer
5206-HPJKM,1,0,1,0,-0.62591876415828,1,0,-0.3078210549496983,-0.5936941903648106,0,1-2 Years,Medium,-0.2346228031783452,-0.5899937470018229,-0.06323933174628321,3,1,0,1,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,New Customer
7587-RZNME,1,0,1,0,-1.1960038562387048,1,0,-0.7132995229902325,-0.9512830892416326,1,0-1 Year,Medium,-0.9224293402783541,-0.9492674637266397,-0.9280832414338016,3,3,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,High Risk
0748-RDGGM,1,0,0,0,1.5322605130033284,1,0,1.4869197052297147,2.318416268656119,1,4+ Years,Very High,1.5426721252178588,2.3781211583151096,1.6664484876287537,2,1,1,1,1,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,New Customer
8393-JMVMB,1,0,1,0,-1.2774445836787656,1,1,-1.505976692069473,-0.9972556534155561,0,0-1 Year,Low,-1.6168822308376658,-0.9980405487957844,-1.360505196277561,3,2,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,High Risk
5019-GQVCR,1,1,1,0,0.43281069256250915,1,0,0.6676537841478158,0.6025851678826404,0,2-4 Years,High,0.7800510659740232,0.6045162916246097,-0.06323933174628321,3,3,0,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,High Risk
6036-TTFYU,0,0,0,0,-0.6666391278783103,1,1,-1.5009913010689746,-0.8671030005239304,0,1-2 Years,Low,-1.3293645149128839,-0.8681482629371255,-1.360505196277561,3,2,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,High Risk
2550-AEVRU,0,0,0,1,1.002895784642934,1,1,-0.37595473195650925,0.34113275397220894,0,4+ Years,Medium,-0.21034493293706666,0.3387261612206433,-0.06323933174628321,2,3,1,1,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,New Customer
0969-RGKCU,1,0,0,1,0.18848851024232702,1,1,-1.4943441130683104,-0.7071255363256138,0,2-4 Years,Low,-1.3516510383557674,-0.6831240651646351,-1.360505196277561,2,1,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,New Customer
0378-CJKPV,0,0,0,0,1.6137012404433893,1,1,1.5733331492383529,2.5087038591380115,0,4+ Years,Very High,1.6410270334582107,2.5574930655589894,2.098870442472513,1,1,1,1,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,New Customer
4706-AXVKM,0,1,1,0,-0.8702409464784621,1,0,0.6659919871476498,-0.6057388257002052,1,0-1 Year,High,0.5413162017107712,-0.5947187086155835,-0.06323933174628321,3,1,0,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,New Customer
5889-JTMUL,0,1,0,0,0.7178532386027215,1,0,1.0066603721817051,1.1510352113049445,1,4+ Years,Very High,1.2062220076327161,1.0920042704574042,0.8016045779412352,3,3,1,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,High Risk
9026-RNUJS,1,1,1,0,-1.1145631287986442,1,1,-0.47898614596680894,-0.9011632879925185,1,0-1 Year,Medium,-0.6395951345068037,-0.8954603074054514,-0.49566128659004244,3,3,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,High Risk
3746-EUBYR,1,0,0,0,-1.2774445836787656,1,0,0.32698539911376057,-0.972923725256325,1,0-1 Year,High,-0.7130692063103258,-0.9736871251510282,-0.49566128659004244,3,1,1,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,New Customer
2332-EFBJY,1,0,1,0,-0.6666391278783103,1,0,-1.4976677070686424,-0.8547715881567408,1,1-2 Years,Low,-1.2754760310228745,-0.8674417266210491,-1.360505196277561,3,2,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,High Risk
2880-FPNAE,1,1,0,0,-1.2367242199587352,1,0,0.31369102311243185,-0.9440254243600489,0,0-1 Year,High,-0.40496975279964603,-0.9410981375720071,-0.49566128659004244,3,3,1,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,High Risk
1703-MGIAB,0,0,1,0,-0.62591876415828,1,0,0.14086413509515497,-0.5169923642454578,0,1-2 Years,High,0.08194392254761058,-0.48864994416462354,0.8016045779412352,3,2,0,1,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,High Risk
4311-QTTAI,0,0,1,0,-0.6666391278783103,1,1,-1.5093002860698053,-0.8754415942176651,0,1-2 Years,Low,-1.3658043126059491,-0.8699146037273163,-1.360505196277561,2,1,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,New Customer
9474-PHLYD,0,0,1,0,-0.7073594915983407,1,0,-0.17653909193657447,-0.6120038008563443,1,1-2 Years,Medium,-0.10701054061129234,-0.6128457809749169,-0.06323933174628321,3,3,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,High Risk
4318-RAJVY,0,0,1,0,-0.9109613101984924,1,0,-1.4943441130683104,-0.9183699099002249,0,0-1 Year,Low,-1.3449114608261832,-0.9191955117736408,-1.360505196277561,2,2,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,New Customer
2165-VOEGB,0,0,1,1,0.5549717837226001,1,0,1.3440051632154282,1.1219824920069326,1,2-4 Years,Very High,1.4276919920020545,1.1302897070847906,1.2340265327849944,2,1,1,1,1,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,New Customer
3612-YUNGG,1,0,0,1,1.2879383306831464,1,0,1.476948923228718,1.968327692149323,0,4+ Years,Very High,1.4636206562050196,2.0795212477333482,1.6664484876287537,1,1,1,1,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,New Customer
2254-DLXRI,0,0,1,0,-1.2774445836787656,1,0,0.47820892612887816,-0.9709162860337592,0,0-1 Year,High,-0.6385025832532196,-0.971677912502186,-0.06323933174628321,3,2,0,1,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,High Risk
5062-CJJKH,1,0,0,1,-0.30015585439803716,1,1,-0.3693075439558449,-0.4078185542182281,0,2-4 Years,Medium,-0.226904909066489,-0.41435323467722135,-0.06323933174628321,2,2,1,1,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,New Customer
9028-LIHRP,1,0,0,1,1.5729808767233588,1,1,1.1778254631988159,2.1747409757267704,0,4+ Years,Very High,1.3461167688820637,2.1348960315058307,1.2340265327849944,1,1,1,1,1,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,New Customer
2219-MVUSO,1,0,1,0,-0.9924020376385531,1,0,-0.6518130339840859,-0.8124168265377711,1,0-1 Year,Medium,-0.33905249383341307,-0.8471288075338544,-0.9280832414338016,3,2,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,High Risk
1053-MXTTK,0,0,0,1,1.6137012404433893,1,0,1.4586691562268908,2.4029934332639993,0,4+ Years,Very High,1.5334481511190114,2.4478033024881385,1.6664484876287537,1,1,1,1,1,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,New Customer
1530-ZTDOZ,0,0,0,0,0.6771328748826912,0,1,-0.801374763999037,-0.09223146061355102,0,4+ Years,Medium,-0.5781937540553845,-0.12705790515268128,-0.49566128659004244,3,1,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,New Customer
1301-LOPVR,1,0,0,1,-0.13727439951791576,0,0,-0.31280644595019663,-0.2836220396792702,0,2-4 Years,Medium,-0.14718228451650775,-0.29781890104438064,0.8016045779412352,2,1,1,0,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,New Customer
0853-TWRVK,1,0,0,0,1.6137012404433893,1,1,1.3572995392167568,2.3390862747170433,0,4+ Years,Very High,1.468411418619708,2.350831193106661,1.6664484876287537,1,1,1,1,1,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,New Customer
